NA20890 male SAME123671 SAS
NA20849 female SAME123433 SAS
NA20895 male SAME123666 SAS
NA20851 female SAME123245 SAS
NA20845 male SAME123430 SAS
NA20801 male SAME125365 EUR
NA20852 male SAME123244 SAS
NA20806 male SAME125362 EUR
NA20883 male SAME123883 SAS
NA20813 female SAME125189 EUR
NA20888 female SAME125258 SAS
NA20818 female SAME125184 EUR
NA20787 male SAME123609 EUR
NA21087 male SAME123138 SAS
NA20864 male SAME123944 SAS
NA21094 male SAME123317 SAS
NA20910 female SAME123100 SAS
NA20856 female SAME123247 SAS
NA21088 female SAME123143 SAS
NA20863 male SAME123805 SAS
NA21090 male SAME123320 SAS
NA20882 female SAME123882 SAS
NA20887 male SAME123879 SAS
NA21141 female SAME125205 SAS
NA20894 female SAME123667 SAS
NA21108 female SAME124442 SAS
NA21114 male SAME124184 SAS
NA21110 female SAME124180 SAS
NA21119 male SAME123584 SAS
NA21115 male SAME124183 SAS
NA21121 female SAME123163 SAS
NA21126 male SAME124026 SAS
NA21133 male SAME123831 SAS
NA21099 male SAME123325 SAS
NA21102 female SAME124438 SAS
NA21122 female SAME124030 SAS
NA21107 male SAME124435 SAS
NA21127 male SAME124027 SAS
NA21095 male SAME123318 SAS
NA21103 female SAME124439 SAS
NA20903 male SAME122921 SAS
NA20908 female SAME123777 SAS
HGDP00003	male			Brahui		SAS	Brahui	Human_Genome_Diversity_Project
HGDP00021	male			Brahui		SAS	Brahui	Human_Genome_Diversity_Project
HGDP00033	male			Brahui		SAS	Brahui	Human_Genome_Diversity_Project
HGDP00007	male			Brahui		SAS	Brahui	Human_Genome_Diversity_Project
HGDP00103	male			Hazara		SAS	Hazara	Human_Genome_Diversity_Project
HGDP00108	male			Hazara		SAS	Hazara	Human_Genome_Diversity_Project
HGDP00110	male			Hazara		SAS	Hazara	Human_Genome_Diversity_Project
HGDP00115	male			Hazara		SAS	Hazara	Human_Genome_Diversity_Project
HGDP00153	female			Makrani		SAS	Makrani	Human_Genome_Diversity_Project
HGDP00096	male			Balochi		SAS	Balochi	Human_Genome_Diversity_Project
HGDP00158	male			Makrani		SAS	Makrani	Human_Genome_Diversity_Project
HGDP00104	male			Hazara		SAS	Hazara	Human_Genome_Diversity_Project
HGDP00165	male			Sindhi		SAS	Sindhi	Human_Genome_Diversity_Project
HGDP00039	male			Brahui		SAS	Brahui	Human_Genome_Diversity_Project
HGDP00122	male			Hazara		SAS	Hazara	Human_Genome_Diversity_Project
HGDP00041	male			Brahui		SAS	Brahui	Human_Genome_Diversity_Project
HGDP00127	male			Hazara		SAS	Hazara	Human_Genome_Diversity_Project
HGDP00060	male			Balochi		SAS	Balochi	Human_Genome_Diversity_Project
HGDP00134	male			Makrani		SAS	Makrani	Human_Genome_Diversity_Project
HGDP00072	male			Balochi		SAS	Balochi	Human_Genome_Diversity_Project
HGDP00045	male			Brahui		SAS	Brahui	Human_Genome_Diversity_Project
HGDP00015	male			Brahui		SAS	Brahui	Human_Genome_Diversity_Project
HGDP00052	male			Balochi		SAS	Balochi	Human_Genome_Diversity_Project
HGDP00109	male			Hazara		SAS	Hazara	Human_Genome_Diversity_Project
HGDP00057	male			Balochi		SAS	Balochi	Human_Genome_Diversity_Project
HGDP00243	male			Pathan		SAS	Pathan	Human_Genome_Diversity_Project
HGDP00139	male			Makrani		SAS	Makrani	Human_Genome_Diversity_Project
HGDP00248	male			Pathan		SAS	Pathan	Human_Genome_Diversity_Project
HGDP00141	male			Makrani		SAS	Makrani	Human_Genome_Diversity_Project
HGDP00262	male			Pathan		SAS	Pathan	Human_Genome_Diversity_Project
HGDP00146	male			Makrani		SAS	Makrani	Human_Genome_Diversity_Project
HGDP00274	female			Kalash		SAS	Kalash	Human_Genome_Diversity_Project
HGDP00177	male			Sindhi		SAS	Sindhi	Human_Genome_Diversity_Project
HGDP00185	male			Sindhi		SAS	Sindhi	Human_Genome_Diversity_Project
HGDP00189	male			Sindhi		SAS	Sindhi	Human_Genome_Diversity_Project
HGDP00192	female			Sindhi		SAS	Sindhi	Human_Genome_Diversity_Project
HGDP00191	male			Sindhi		SAS	Sindhi	Human_Genome_Diversity_Project
HGDP00197	male			Sindhi		SAS	Sindhi	Human_Genome_Diversity_Project
HGDP00064	male			Balochi		SAS	Balochi	Human_Genome_Diversity_Project
HGDP00205	male			Sindhi		SAS	Sindhi	Human_Genome_Diversity_Project
HGDP00076	male			Balochi		SAS	Balochi	Human_Genome_Diversity_Project
HGDP00313	male			Kalash		SAS	Kalash	Human_Genome_Diversity_Project
HGDP00088	male			Balochi		SAS	Balochi	Human_Genome_Diversity_Project
HGDP00351	male			Burusho		SAS	Burusho	Human_Genome_Diversity_Project
HGDP00228	male			Pathan		SAS	Pathan	Human_Genome_Diversity_Project
HGDP00356	female			Burusho		SAS	Burusho	Human_Genome_Diversity_Project
HGDP00540	male			Papuan,Papuan_Sepik		OCN	PapuanSGDP,PapuanSepik	Simons_Genome_Diversity_Project,Human_Genome_Diversity_Project
HGDP00279	male			Kalash		SAS	Kalash	Human_Genome_Diversity_Project
HGDP00545	male			Papuan,Papuan_Sepik		OCN	PapuanSGDP,PapuanSepik	Simons_Genome_Diversity_Project,Human_Genome_Diversity_Project
HGDP00281	male			Kalash		SAS	Kalash	Human_Genome_Diversity_Project
HGDP00463	male			Mbuti		AFR	Mbuti	Human_Genome_Diversity_Project
HGDP00298	female			Kalash		SAS	Kalash	Human_Genome_Diversity_Project
HGDP00468	male			Mbuti		AFR	Mbuti	Human_Genome_Diversity_Project
HGDP00382	male			Burusho		SAS	Burusho	Human_Genome_Diversity_Project
HGDP00470	male			Biaka		AFR	Biaka	Human_Genome_Diversity_Project
HGDP00402	male			Burusho		SAS	Burusho	Human_Genome_Diversity_Project
HGDP00230	male			Pathan		SAS	Pathan	Human_Genome_Diversity_Project
HGDP00407	male			Burusho		SAS	Burusho	Human_Genome_Diversity_Project
HGDP00247	female			Pathan		SAS	Pathan	Human_Genome_Diversity_Project
HGDP00161	male			Makrani		SAS	Makrani	Human_Genome_Diversity_Project
HGDP00254	male			Pathan		SAS	Pathan	Human_Genome_Diversity_Project
HGDP00173	male			Sindhi		SAS	Sindhi	Human_Genome_Diversity_Project
HGDP00259	male			Pathan		SAS	Pathan	Human_Genome_Diversity_Project
HGDP00130	male			Makrani		SAS	Makrani	Human_Genome_Diversity_Project
HGDP00285	male			Kalash		SAS	Kalash	Human_Genome_Diversity_Project
HGDP00135	male			Makrani		SAS	Makrani	Human_Genome_Diversity_Project
HGDP00514	female			French		EUR	French	Human_Genome_Diversity_Project
HGDP00154	female			Makrani		SAS	Makrani	Human_Genome_Diversity_Project
HGDP00519	male			French		EUR	French	Human_Genome_Diversity_Project
HGDP00224	male			Pathan		SAS	Pathan	Human_Genome_Diversity_Project
HGDP00444	female			Burusho		SAS	Burusho	Human_Genome_Diversity_Project
HGDP00534	female			French		EUR	French	Human_Genome_Diversity_Project
HGDP00475	male			Biaka		AFR	Biaka	Human_Genome_Diversity_Project
HGDP00539	female			French		EUR	French	Human_Genome_Diversity_Project
HGDP00557	female			Druze		WAS	Druze	Human_Genome_Diversity_Project
HGDP00541	male			Papuan,Papuan_Sepik		OCN	PapuanSGDP,PapuanSepik	Simons_Genome_Diversity_Project,Human_Genome_Diversity_Project
HGDP00538	male			French		EUR	French	Human_Genome_Diversity_Project
HGDP00546	male			Papuan,Papuan_Sepik		OCN	PapuanSGDP,PapuanSepik	Simons_Genome_Diversity_Project,Human_Genome_Diversity_Project
HGDP00672	female			Sardinian		EUR	Sardinian	Human_Genome_Diversity_Project
HGDP00553	male			Papuan,Papuan_Highlands		OCN	PapuanSGDP,PapuanHighlands	Simons_Genome_Diversity_Project,Human_Genome_Diversity_Project
HGDP00677	male			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00433	male			Burusho		SAS	Burusho	Human_Genome_Diversity_Project
HGDP00595	male			Druze		WAS	Druze	Human_Genome_Diversity_Project
HGDP00438	male			Burusho		SAS	Burusho	Human_Genome_Diversity_Project
HGDP00608	male			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00445	male			Burusho		SAS	Burusho	Human_Genome_Diversity_Project
HGDP00610	male			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00452	male			Biaka		AFR	Biaka	Human_Genome_Diversity_Project
HGDP00639	male			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00469	male			Biaka		AFR	Biaka	Human_Genome_Diversity_Project
HGDP00641	male			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00471	female			Mbuti		AFR	Mbuti	Human_Genome_Diversity_Project
HGDP00646	female			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00490	male			Bougainville		OCN	Bougainville	Human_Genome_Diversity_Project
HGDP00583	female			Druze		WAS	Druze	Human_Genome_Diversity_Project
HGDP00515	male			French		EUR	French	Human_Genome_Diversity_Project
HGDP00588	male			Druze		WAS	Druze	Human_Genome_Diversity_Project
HGDP00565	female			Druze		WAS	Druze	Human_Genome_Diversity_Project
HGDP00590	female			Druze		WAS	Druze	Human_Genome_Diversity_Project
HGDP00572	female			Druze		WAS	Druze	Human_Genome_Diversity_Project
HGDP00615	female			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00558	female			Druze		WAS	Druze	Human_Genome_Diversity_Project
HGDP00622	male			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00560	female			Druze		WAS	Druze	Human_Genome_Diversity_Project
HGDP00627	male			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00522	male			French		EUR	French	Human_Genome_Diversity_Project
HGDP00634	female			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00527	female			French		EUR	French	Human_Genome_Diversity_Project
HGDP00571	female			Druze		WAS	Druze	Human_Genome_Diversity_Project
HGDP00464	male			Biaka		AFR	Biaka	Human_Genome_Diversity_Project
HGDP00576	male			Druze		WAS	Druze	Human_Genome_Diversity_Project
HGDP00673	female			Sardinian		EUR	Sardinian	Human_Genome_Diversity_Project
HGDP00653	female			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00678	male			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00564	female			Druze		WAS	Druze	Human_Genome_Diversity_Project
HGDP00680	female			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00704	female			Colombian		AMR	Colombian	Human_Genome_Diversity_Project
HGDP00604	male			Druze		WAS	Druze	Human_Genome_Diversity_Project
HGDP00711	male			Cambodian		EAS	Cambodian	Human_Genome_Diversity_Project
HGDP00609	male			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00716	male			Cambodian		EAS	Cambodian	Human_Genome_Diversity_Project
HGDP00611	male			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00723	male			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00628	male			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00684	female			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00630	male			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00689	female			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00635	female			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00691	female			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00642	male			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00754	female			Japanese		EAS	Japanese	Human_Genome_Diversity_Project
HGDP00647	female			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00759	male			Japanese		EAS	Japanese	Human_Genome_Diversity_Project
HGDP00654	male			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00761	female			Japanese		EAS	Japanese	Human_Genome_Diversity_Project
HGDP00661	female			Bougainville		OCN	Bougainville	Human_Genome_Diversity_Project
HGDP00797	female			Orcadian		EUR	Orcadian	Human_Genome_Diversity_Project
HGDP00666	male			Sardinian		EUR	Sardinian	Human_Genome_Diversity_Project
HGDP00800	female			Orcadian		EUR	Orcadian	Human_Genome_Diversity_Project
HGDP00685	female			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00805	female			Orcadian		EUR	Orcadian	Human_Genome_Diversity_Project
HGDP00692	female			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00730	male			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00584	female			Druze		WAS	Druze	Human_Genome_Diversity_Project
HGDP00735	female			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00591	female			Druze		WAS	Druze	Human_Genome_Diversity_Project
HGDP00696	female			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00623	male			Bedouin		WAS	Bedouin	Human_Genome_Diversity_Project
HGDP00747	male			Japanese		EAS	Japanese	Human_Genome_Diversity_Project
HGDP00577	female			Druze		WAS	Druze	Human_Genome_Diversity_Project
HGDP00766	male			Japanese		EAS	Japanese	Human_Genome_Diversity_Project
HGDP00712	female			Cambodian		EAS	Cambodian	Human_Genome_Diversity_Project
HGDP00780	male			Han		EAS	Han	Human_Genome_Diversity_Project
HGDP00724	male			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00913	male			Mandenka		AFR	Mandenka	Human_Genome_Diversity_Project
HGDP00729	male			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00918	female			Mandenka		AFR	Mandenka	Human_Genome_Diversity_Project
HGDP00818	female			Han		EAS	Han	Human_Genome_Diversity_Project
HGDP00920	female			Yoruba		AFR	Yoruba	Human_Genome_Diversity_Project
HGDP00820	female			Han		EAS	Han	Human_Genome_Diversity_Project
HGDP00925	female			Yoruba		AFR	Yoruba	Human_Genome_Diversity_Project
HGDP00832	female			Surui		AMR	Surui	Human_Genome_Diversity_Project
HGDP00879	male			Russian		EUR	Russian	Human_Genome_Diversity_Project
HGDP00837	male			Surui		AMR	Surui	Human_Genome_Diversity_Project
HGDP00881	female			Russian		EUR	Russian	Human_Genome_Diversity_Project
HGDP00748	male			Japanese		EAS	Japanese	Human_Genome_Diversity_Project
HGDP00886	male			Russian		EUR	Russian	Human_Genome_Diversity_Project
HGDP00750	male			Japanese		EAS	Japanese	Human_Genome_Diversity_Project
HGDP00901	female			Russian		EUR	Russian	Human_Genome_Diversity_Project
HGDP00755	male			Japanese		EAS	Japanese	Human_Genome_Diversity_Project
HGDP00906	male			Mandenka		AFR	Mandenka	Human_Genome_Diversity_Project
HGDP00731	male			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00893	male			Russian		EUR	Russian	Human_Genome_Diversity_Project
HGDP00736	female			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00898	female			Russian		EUR	Russian	Human_Genome_Diversity_Project
HGDP00806	female			Orcadian		EUR	Orcadian	Human_Genome_Diversity_Project
HGDP00937	male			Yoruba		AFR	Yoruba	Human_Genome_Diversity_Project
HGDP00813	female			Han		EAS	Han	Human_Genome_Diversity_Project
HGDP00944	male			Yoruba		AFR	Yoruba	Human_Genome_Diversity_Project
HGDP00774	male			Han		EAS	Han	Human_Genome_Diversity_Project
HGDP00812	female			Han		EAS	Han	Human_Genome_Diversity_Project
HGDP00779	male			Han		EAS	Han	Human_Genome_Diversity_Project
HGDP00817	female			Han		EAS	Han	Human_Genome_Diversity_Project
HGDP00781	female			Han		EAS	Han	Human_Genome_Diversity_Project
HGDP00949	male			Yakut		EAS	Yakut	Human_Genome_Diversity_Project
HGDP00697	female			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00843	male			Surui		AMR	Surui	Human_Genome_Diversity_Project
HGDP00700	female			Palestinian		WAS	Palestinian	Human_Genome_Diversity_Project
HGDP00862	female			Maya		AMR	Maya	Human_Genome_Diversity_Project
HGDP00762	male			Japanese		EAS	Japanese	Human_Genome_Diversity_Project
HGDP01024	female			Han		EAS	Han	Human_Genome_Diversity_Project
HGDP00767	male			Japanese		EAS	Japanese	Human_Genome_Diversity_Project
HGDP01029	male			San		AFR	San	Human_Genome_Diversity_Project
HGDP00786	male			Han		EAS	Han	Human_Genome_Diversity_Project
HGDP01031	male			Bantu_South_AFR		AFR	BantuSouthAFR	Human_Genome_Diversity_Project
HGDP00938	female			Yoruba		AFR	Yoruba	Human_Genome_Diversity_Project
HGDP01043	male			Pima		AMR	Pima	Human_Genome_Diversity_Project
HGDP00940	male			Yoruba		AFR	Yoruba	Human_Genome_Diversity_Project
HGDP01050	male			Pima		AMR	Pima	Human_Genome_Diversity_Project
HGDP00945	male			Yakut		EAS	Yakut	Human_Genome_Diversity_Project
HGDP01074	female			Sardinian		EUR	Sardinian	Human_Genome_Diversity_Project
HGDP00919	male			Mandenka		AFR	Mandenka	Human_Genome_Diversity_Project
HGDP01081	male			Mbuti		AFR	Mbuti	Human_Genome_Diversity_Project
HGDP00926	female			Yoruba		AFR	Yoruba	Human_Genome_Diversity_Project
HGDP01086	male			Biaka		AFR	Biaka	Human_Genome_Diversity_Project
HGDP00933	female			Yoruba		AFR	Yoruba	Human_Genome_Diversity_Project
HGDP00963	female			Yakut		EAS	Yakut	Human_Genome_Diversity_Project
HGDP00849	male			Surui		AMR	Surui	Human_Genome_Diversity_Project
HGDP00968	male			Yakut		EAS	Yakut	Human_Genome_Diversity_Project
HGDP00856	male			Maya		AMR	Maya	Human_Genome_Diversity_Project
HGDP00970	female			Colombian		AMR	Colombian	Human_Genome_Diversity_Project
HGDP00863	female			Maya		AMR	Maya	Human_Genome_Diversity_Project
HGDP00994	male			Bantu_South_AFR		AFR	BantuSouthAFR	Human_Genome_Diversity_Project
HGDP00964	male			Yakut		EAS	Yakut	Human_Genome_Diversity_Project
HGDP00999	female			Karitiana		AMR	Karitiana	Human_Genome_Diversity_Project
HGDP00969	male			Yakut		EAS	Yakut	Human_Genome_Diversity_Project
HGDP01149	male			Bergamo_Italian		EUR	BergamoItalian	Human_Genome_Diversity_Project
HGDP00971	male			Han		EAS	Han	Human_Genome_Diversity_Project
HGDP01151	male			Bergamo_Italian		EUR	BergamoItalian	Human_Genome_Diversity_Project
HGDP00894	male			Russian		EUR	Russian	Human_Genome_Diversity_Project
HGDP01156	female			Bergamo_Italian		EUR	BergamoItalian	Human_Genome_Diversity_Project
HGDP00899	female			Russian		EUR	Russian	Human_Genome_Diversity_Project
HGDP01055	male			Pima		AMR	Pima	Human_Genome_Diversity_Project
HGDP00902	female			Russian		EUR	Russian	Human_Genome_Diversity_Project
HGDP01062	female			Sardinian		EUR	Sardinian	Human_Genome_Diversity_Project
HGDP00868	female			Maya		AMR	Maya	Human_Genome_Diversity_Project
HGDP01067	male			Sardinian		EUR	Sardinian	Human_Genome_Diversity_Project
HGDP00870	female			Maya		AMR	Maya	Human_Genome_Diversity_Project
HGDP01101	male			Tujia		EAS	Tujia	Human_Genome_Diversity_Project
HGDP00875	female			Maya		AMR	Maya	Human_Genome_Diversity_Project
HGDP00975	female			Han		EAS	Han	Human_Genome_Diversity_Project
HGDP00907	male			Mandenka		AFR	Mandenka	Human_Genome_Diversity_Project
HGDP01182	male			Yi		EAS	Yi	Human_Genome_Diversity_Project
HGDP00914	female			Mandenka		AFR	Mandenka	Human_Genome_Diversity_Project
HGDP01276	female			Mozabite		WAS	Mozabite	Human_Genome_Diversity_Project
HGDP00952	male			Yakut		EAS	Yakut	Human_Genome_Diversity_Project
HGDP01283	male			Mandenka		AFR	Mandenka	Human_Genome_Diversity_Project
HGDP00957	female			Yakut		EAS	Yakut	Human_Genome_Diversity_Project
HGDP01288	male			Northern_Han		EAS	NorthernHan	Human_Genome_Diversity_Project
HGDP00882	male			Russian		EUR	Russian	Human_Genome_Diversity_Project
HGDP01187	male			Yi		EAS	Yi	Human_Genome_Diversity_Project
HGDP01094	male			Biaka		AFR	Biaka	Human_Genome_Diversity_Project
HGDP01194	male			Miao		EAS	Miao	Human_Genome_Diversity_Project
HGDP01099	male			Tujia		EAS	Tujia	Human_Genome_Diversity_Project
HGDP01202	male			Mandenka		AFR	Mandenka	Human_Genome_Diversity_Project
HGDP01102	male			Tujia		EAS	Tujia	Human_Genome_Diversity_Project
HGDP01219	female			Daur		EAS	Daur	Human_Genome_Diversity_Project
HGDP01152	male			Bergamo_Italian		EUR	BergamoItalian	Human_Genome_Diversity_Project
HGDP01221	male			Daur		EAS	Daur	Human_Genome_Diversity_Project
HGDP01157	female			Bergamo_Italian		EUR	BergamoItalian	Human_Genome_Diversity_Project
HGDP01226	male			Mongolian		EAS	Mongolian	Human_Genome_Diversity_Project
HGDP01164	male			Tuscan		EUR	Tuscan	Human_Genome_Diversity_Project
HGDP01233	male			Hezhen		EAS	Hezhen	Human_Genome_Diversity_Project
HGDP01169	female			Tuscan		EUR	Tuscan	Human_Genome_Diversity_Project
HGDP01238	female			Hezhen		EAS	Hezhen	Human_Genome_Diversity_Project
HGDP01171	female			Bergamo_Italian		EUR	BergamoItalian	Human_Genome_Diversity_Project
HGDP01245	male			Xibo		EAS	Xibo	Human_Genome_Diversity_Project
HGDP00976	female			Han		EAS	Han	Human_Genome_Diversity_Project
HGDP01264	male			Mozabite		WAS	Mozabite	Human_Genome_Diversity_Project
HGDP00983	male			Mbuti		AFR	Mbuti	Human_Genome_Diversity_Project
HGDP01269	male			Mozabite		WAS	Mozabite	Human_Genome_Diversity_Project
HGDP00995	female			Karitiana		AMR	Karitiana	Human_Genome_Diversity_Project
HGDP01271	male			Mozabite		WAS	Mozabite	Human_Genome_Diversity_Project
HGDP01001	female			Karitiana		AMR	Karitiana	Human_Genome_Diversity_Project
HGDP01303	male			Uygur		SAS	Uygur	Human_Genome_Diversity_Project
HGDP01006	female			Karitiana		AMR	Karitiana	Human_Genome_Diversity_Project
HGDP01310	male			Dai		EAS	Dai	Human_Genome_Diversity_Project
HGDP01013	male			Karitiana		AMR	Karitiana	Human_Genome_Diversity_Project
HGDP01290	male			Northern_Han		EAS	NorthernHan	Human_Genome_Diversity_Project
HGDP01075	male			Sardinian		EUR	Sardinian	Human_Genome_Diversity_Project
HGDP01295	male			Northern_Han		EAS	NorthernHan	Human_Genome_Diversity_Project
HGDP01087	male			Biaka		AFR	Biaka	Human_Genome_Diversity_Project
HGDP01207	male			Oroqen		EAS	Oroqen	Human_Genome_Diversity_Project
HGDP01063	male			Sardinian		EUR	Sardinian	Human_Genome_Diversity_Project
HGDP01214	male			Daur		EAS	Daur	Human_Genome_Diversity_Project
HGDP01068	female			Sardinian		EUR	Sardinian	Human_Genome_Diversity_Project
HGDP01257	male			Mozabite		WAS	Mozabite	Human_Genome_Diversity_Project
HGDP01070	female			Sardinian		EUR	Sardinian	Human_Genome_Diversity_Project
HGDP01416	male			Bantu_Kenya		AFR	BantuKenya	Human_Genome_Diversity_Project
HGDP01037	male			Pima		AMR	Pima	Human_Genome_Diversity_Project
HGDP01051	female			Pima		AMR	Pima	Human_Genome_Diversity_Project
HGDP01056	female			Pima		AMR	Pima	Human_Genome_Diversity_Project
HGDP01183	male			Yi		EAS	Yi	Human_Genome_Diversity_Project
HGDP01190	male			Miao		EAS	Miao	Human_Genome_Diversity_Project
HGDP01195	male			Miao		EAS	Miao	Human_Genome_Diversity_Project
HGDP01304	male			Uygur		SAS	Uygur	Human_Genome_Diversity_Project
HGDP01309	male			Dai		EAS	Dai	Human_Genome_Diversity_Project
HGDP01334	female			She		EAS	She	Human_Genome_Diversity_Project
HGDP01311	male			Dai		EAS	Dai	Human_Genome_Diversity_Project
HGDP01339	male			Naxi		EAS	Naxi	Human_Genome_Diversity_Project
HGDP01316	female			Dai		EAS	Dai	Human_Genome_Diversity_Project
HGDP01341	male			Naxi		EAS	Naxi	Human_Genome_Diversity_Project
HGDP01258	male			Mozabite		WAS	Mozabite	Human_Genome_Diversity_Project
HGDP01346	female			Naxi		EAS	Naxi	Human_Genome_Diversity_Project
HGDP01260	male			Mozabite		WAS	Mozabite	Human_Genome_Diversity_Project
HGDP01353	male			Tu		EAS	Tu	Human_Genome_Diversity_Project
HGDP01265	male			Mozabite		WAS	Mozabite	Human_Genome_Diversity_Project
HGDP01358	male			Basque		EUR	Basque	Human_Genome_Diversity_Project
HGDP01227	male			Mongolian		EAS	Mongolian	Human_Genome_Diversity_Project
HGDP01360	male			Basque		EUR	Basque	Human_Genome_Diversity_Project
HGDP01234	female			Hezhen		EAS	Hezhen	Human_Genome_Diversity_Project
HGDP01404	male			Adygei		EUR	Adygei	Human_Genome_Diversity_Project
HGDP01208	male			Oroqen		EAS	Oroqen	Human_Genome_Diversity_Project
HGDP01411	male			Bantu_Kenya		AFR	BantuKenya	Human_Genome_Diversity_Project
HGDP01222	female			Daur		EAS	Daur	Human_Genome_Diversity_Project
HGDP01384	female			Adygei		EUR	Adygei	Human_Genome_Diversity_Project
HGDP01289	male			Northern_Han		EAS	NorthernHan	Human_Genome_Diversity_Project
HGDP01396	male			Adygei		EUR	Adygei	Human_Genome_Diversity_Project
HGDP01291	female			Northern_Han		EAS	NorthernHan	Human_Genome_Diversity_Project
HGDP01322	male			Lahu		EAS	Lahu	Human_Genome_Diversity_Project
HGDP01272	male			Mozabite		WAS	Mozabite	Human_Genome_Diversity_Project
HGDP01327	male			She		EAS	She	Human_Genome_Diversity_Project
HGDP01277	female			Mozabite		WAS	Mozabite	Human_Genome_Diversity_Project
HGDP01372	male			Basque		EUR	Basque	Human_Genome_Diversity_Project
HGDP01239	female			Hezhen		EAS	Hezhen	Human_Genome_Diversity_Project
HGDP01377	male			Basque		EUR	Basque	Human_Genome_Diversity_Project
HGDP01241	male			Hezhen		EAS	Hezhen	Human_Genome_Diversity_Project
HGDP01328	male			She		EAS	She	Human_Genome_Diversity_Project
HGDP01330	male			She		EAS	She	Human_Genome_Diversity_Project
HGDP01296	male			Northern_Han		EAS	NorthernHan	Human_Genome_Diversity_Project
HGDP01385	male			Adygei		EUR	Adygei	Human_Genome_Diversity_Project
HGDP01397	male			Adygei		EUR	Adygei	Human_Genome_Diversity_Project
HGDP01400	female			Adygei		EUR	Adygei	Human_Genome_Diversity_Project
HGDP01342	male			Naxi		EAS	Naxi	Human_Genome_Diversity_Project
HGDP01347	male			Tu		EAS	Tu	Human_Genome_Diversity_Project
HGDP01354	female			Tu		EAS	Tu	Human_Genome_Diversity_Project
HGDP01373	female			Basque		EUR	Basque	Human_Genome_Diversity_Project
HGDP01378	male			Basque		EUR	Basque	Human_Genome_Diversity_Project
HGDP01380	female			Basque		EUR	Basque	Human_Genome_Diversity_Project
HGDP01359	male			Basque		EUR	Basque	Human_Genome_Diversity_Project
HGDP01361	male			Basque		EUR	Basque	Human_Genome_Diversity_Project
HGDP01366	female			Basque		EUR	Basque	Human_Genome_Diversity_Project
HGDP01405	male			Bantu_Kenya		AFR	BantuKenya	Human_Genome_Diversity_Project
HGDP01412	male			Bantu_Kenya		AFR	BantuKenya	Human_Genome_Diversity_Project
HGDP00001	male			Brahui		SAS	Brahui	Human_Genome_Diversity_Project
HGDP00082	male			Balochi		SAS	Balochi	Human_Genome_Diversity_Project
HGDP00094	male			Balochi		SAS	Balochi	Human_Genome_Diversity_Project
HGDP00099	male			Hazara		SAS	Hazara	Human_Genome_Diversity_Project
HGDP00102	male			Hazara		SAS	Hazara	Human_Genome_Diversity_Project
HGDP00049	male			Brahui		SAS	Brahui	Human_Genome_Diversity_Project
HGDP00056	male			Balochi		SAS	Balochi	Human_Genome_Diversity_Project
HGDP00068	male			Balochi		SAS	Balochi	Human_Genome_Diversity_Project
HGDP00070	male			Balochi		SAS	Balochi	Human_Genome_Diversity_Project
